consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,section_text.started,ad_question_text.started,scales_images.started,text_4.started,next_slide_text.started,key_resp_3.started,scale_slider.response,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,,,,,,28,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cs,images/pointed_maps_images/8cs.jpeg,,,,,,,,,,,,,0,28,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.98256303102244,275.98256303102244,275.98256303102244,275.98256303102244,275.98256303102244,276.8573675439693,1.5604166666666668,0.8575938100693747,space,0.15977655397728086,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,3,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3is,images/pointed_maps_images/3is.jpeg,,,,,,,,,,,,,0,29,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0505767549621,277.0505767549621,277.0505767549621,277.0505767549621,277.0505767549621,277.7243759770645,1.5604166666666668,0.6575134929735214,space,0.38664054893888533,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,23,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3in,images/pointed_maps_images/3in.jpeg,,,,,,,,,,,,,0,30,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.145654106047,278.145654106047,278.145654106047,278.145654106047,278.145654106047,278.69104453595355,1.5604166666666668,0.526944012963213,space,0.1493918679188937,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,61,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1in,images/pointed_maps_images/1in.jpeg,,,,,,,,,,,,,0,31,31,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.8691881119739,278.8691881119739,278.8691881119739,278.8691881119739,278.8691881119739,279.52403765299823,1.5604166666666668,0.6388065640348941,space,0.1131452020490542,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,18,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cn,images/pointed_maps_images/18cn.jpeg,,,,,,,,,,,,,0,32,32,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.6722362029832,279.6722362029832,279.6722362029832,279.6722362029832,279.6722362029832,281.1068464840064,1.5604166666666668,1.4222957550082356,space,0.15422966389451176,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,15,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15is,images/pointed_maps_images/15is.jpeg,,,,,,,,,,,,,0,33,33,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2997981860535,281.2997981860535,281.2997981860535,281.2997981860535,281.2997981860535,281.4908431159565,1.5604166666666668,0.1736701619811356,space,0.13581318105570972,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,7,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7is,images/pointed_maps_images/7is.jpeg,,,,,,,,,,,,,0,34,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.66872668999713,281.66872668999713,281.66872668999713,281.66872668999713,281.66872668999713,281.8406313529704,1.5604166666666668,0.15240761497989297,space,0.02746827795635909,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,21,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cn,images/pointed_maps_images/1cn.jpeg,,,,,,,,,,,,,0,35,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.89938878500834,281.89938878500834,281.89938878500834,281.89938878500834,281.89938878500834,282.0405296110548,1.5604166666666668,0.12469458999112248,space,0.008059681043960154,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,41,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1is,images/pointed_maps_images/1is.jpeg,,,,,,,,,,,,,0,36,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0804671350634,282.0804671350634,282.0804671350634,282.0804671350634,282.0804671350634,282.2239576410502,1.5604166666666668,0.12686058203689754,space,0.039498787955380976,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,17,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17cs,images/pointed_maps_images/17cs.jpeg,,,,,,,,,,,,,0,37,37,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.302164469962,282.302164469962,282.302164469962,282.302164469962,282.302164469962,282.3909478370333,1.5604166666666668,0.07582910603377968,space,0.06579525792039931,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,8,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8in,images/pointed_maps_images/8in.jpeg,,,,,,,,,,,,,0,38,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.49328167096246,282.49328167096246,282.49328167096246,282.49328167096246,282.49328167096246,282.59091562998947,1.5604166666666668,0.08565683499909937,space,0.06532438495196402,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,36,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16cs,images/pointed_maps_images/16cs.jpeg,,,,,,,,,,,,,0,39,39,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6863294619834,282.6863294619834,282.6863294619834,282.6863294619834,282.6863294619834,282.7907682680525,1.5604166666666668,0.09069172199815512,space,0.048331509926356375,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,72,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12is,images/pointed_maps_images/12is.jpeg,,,,,,,,,,,,,0,40,40,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.87242755503394,282.87242755503394,282.87242755503394,282.87242755503394,282.87242755503394,282.9909667989705,1.5604166666666668,0.10671219206415117,space,0.06677824992220849,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,79,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cn,images/pointed_maps_images/19cn.jpeg,,,,,,,,,,,,,0,41,41,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0902891639853,283.0902891639853,283.0902891639853,283.0902891639853,283.0902891639853,283.2244461530354,1.5604166666666668,0.12192231602966785,space,0.4523734828690067,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,4,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4in,images/pointed_maps_images/4in.jpeg,,,,,,,,,,,,,0,42,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.71358793997206,283.71358793997206,283.71358793997206,283.71358793997206,283.71358793997206,283.9243647760013,1.5604166666666668,0.19114152900874615,space,0.033214997965842485,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,65,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5in,images/pointed_maps_images/5in.jpeg,,,,,,,,,,,,,0,43,43,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9866308129858,283.9866308129858,283.9866308129858,283.9866308129858,283.9866308129858,284.6239747169893,1.5604166666666668,0.6236357509624213,space,0.03234259400051087,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,43,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cs,images/pointed_maps_images/3cs.jpeg,,,,,,,,,,,,,0,44,44,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.68513762101065,284.68513762101065,284.68513762101065,284.68513762101065,284.68513762101065,285.2410370539874,1.5604166666666668,0.540753629989922,space,0.438404792919755,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,71,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11cn,images/pointed_maps_images/11cn.jpeg,,,,,,,,,,,,,0,45,45,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7186779270414,285.7186779270414,285.7186779270414,285.7186779270414,285.7186779270414,286.2240440970054,1.5604166666666668,0.48953948088455945,space,0.05765934195369482,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,5,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cs,images/pointed_maps_images/5cs.jpeg,,,,,,,,,,,,,0,46,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.31740554701537,286.31740554701537,286.31740554701537,286.31740554701537,286.31740554701537,286.8408333080588,1.5604166666666668,0.5078747409861535,space,0.04817735496908426,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,42,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2in,images/pointed_maps_images/2in.jpeg,,,,,,,,,,,,,0,47,47,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.91797497100197,286.91797497100197,286.91797497100197,286.91797497100197,286.91797497100197,287.4740682990523,1.5604166666666668,0.5407827669987455,space,0.37517280189786106,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,25,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cn,images/pointed_maps_images/5cn.jpeg,,,,,,,,,,,,,0,48,48,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.88594492606353,287.88594492606353,287.88594492606353,287.88594492606353,287.88594492606353,288.3740391409956,1.5604166666666668,0.47286618303041905,space,0.0490178280742839,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,34,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14is,images/pointed_maps_images/14is.jpeg,,,,,,,,,,,,,0,49,49,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.45216627500486,288.45216627500486,288.45216627500486,288.45216627500486,288.45216627500486,289.0076508229831,1.5604166666666668,0.5395229150308296,space,0.06297390395775437,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,56,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16cn,images/pointed_maps_images/16cn.jpeg,,,,,,,,,,,,,0,50,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1039190660231,289.1039190660231,289.1039190660231,289.1039190660231,289.1039190660231,289.6244865540648,1.5604166666666668,0.5067882779985666,space,0.10964585095643997,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,63,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cn,images/pointed_maps_images/3cn.jpeg,,,,,,,,,,,,,0,51,51,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.7681185109541,289.7681185109541,289.7681185109541,289.7681185109541,289.7681185109541,290.2908138469793,1.5604166666666668,0.508099677041173,space,0.04373088595457375,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,32,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cs,images/pointed_maps_images/12cs.jpeg,,,,,,,,,,,,,0,52,52,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.3671216130024,290.3671216130024,290.3671216130024,290.3671216130024,290.3671216130024,290.8410639599897,1.5604166666666668,0.4577841740101576,space,0.08889487094711512,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,49,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9is,images/pointed_maps_images/9is.jpeg,,,,,,,,,,,,,0,53,53,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9693749269936,290.9693749269936,290.9693749269936,290.9693749269936,290.9693749269936,291.5409760470502,1.5604166666666668,0.5561023029731587,space,0.08329225401394069,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,6,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cn,images/pointed_maps_images/6cn.jpeg,,,,,,,,,,,,,0,54,54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.6660882970318,291.6660882970318,291.6660882970318,291.6660882970318,291.6660882970318,292.1906872560503,1.5604166666666668,0.5055125219514593,space,0.3802082119509578,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,20,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20in,images/pointed_maps_images/20in.jpeg,,,,,,,,,,,,,0,55,55,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.60284527100157,292.60284527100157,292.60284527100157,292.60284527100157,292.60284527100157,293.1405670889653,1.5604166666666668,0.5233182030497119,space,0.07595278997905552,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,66,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cs,images/pointed_maps_images/6cs.jpeg,,,,,,,,,,,,,0,56,56,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.25189654005226,293.25189654005226,293.25189654005226,293.25189654005226,293.25189654005226,293.79103025398217,1.5604166666666668,0.5233300670515746,space,0.01568824693094939,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,10,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10cn,images/pointed_maps_images/10cn.jpeg,,,,,,,,,,,,,0,57,57,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.83617965795565,293.83617965795565,293.83617965795565,293.83617965795565,293.83617965795565,294.3913175810594,1.5604166666666668,0.5397502629784867,space,0.05655153596308082,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,51,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11cs,images/pointed_maps_images/11cs.jpeg,,,,,,,,,,,,,0,58,58,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.484551968053,294.484551968053,294.484551968053,294.484551968053,294.484551968053,294.97460451198276,1.5604166666666668,0.4749722480773926,space,0.06518060900270939,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,24,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cs,images/pointed_maps_images/4cs.jpeg,,,,,,,,,,,,,0,59,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.06983109295834,295.06983109295834,295.06983109295834,295.06983109295834,295.06983109295834,295.6075617299648,1.5604166666666668,0.5221363080199808,space,0.027973844902589917,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,27,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7in,images/pointed_maps_images/7in.jpeg,,,,,,,,,,,,,0,60,60,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.66952172503807,295.66952172503807,295.66952172503807,295.66952172503807,295.66952172503807,296.1581617560005,1.5541666666666667,0.4718507759971544,space,0.20500282396096736,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,52,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cn,images/pointed_maps_images/12cn.jpeg,,,,,,,,,,,,,0,61,61,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.3991623900365,296.3991623900365,296.3991623900365,296.3991623900365,296.3991623900365,296.8575986910146,1.2958333333333334,0.4412315629888326,space,0.049504287890158594,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,2,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cn,images/pointed_maps_images/2cn.jpeg,,,,,,,,,,,,,0,62,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.9360236870125,296.9360236870125,296.9360236870125,296.9360236870125,296.9360236870125,297.52410518203396,1.2104166666666667,0.5724232769571245,space,0.09026199695654213,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,44,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cn,images/pointed_maps_images/4cn.jpeg,,,,,,,,,,,,,0,63,63,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.6510870549828,297.6510870549828,297.6510870549828,297.6510870549828,297.6510870549828,298.17364960804116,1.525,0.5072447899729013,space,0.09557741996832192,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,12,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12in,images/pointed_maps_images/12in.jpeg,,,,,,,,,,,,,0,64,64,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3041028319858,298.3041028319858,298.3041028319858,298.3041028319858,298.3041028319858,298.7907293239841,1.7354166666666666,0.4715757389785722,space,0.09311387687921524,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,31,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11in,images/pointed_maps_images/11in.jpeg,,,,,,,,,,,,,0,65,65,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.91840043803677,298.91840043803677,298.91840043803677,298.91840043803677,298.91840043803677,299.4576663549524,1.88125,0.5229537680279464,space,0.05515764397569001,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,57,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17is,images/pointed_maps_images/17is.jpeg,,,,,,,,,,,,,0,66,66,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5470442730002,299.5470442730002,299.5470442730002,299.5470442730002,299.5470442730002,300.0741191620473,1.66875,0.5081257920246571,space,0.0991132230265066,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,53,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13is,images/pointed_maps_images/13is.jpeg,,,,,,,,,,,,,0,67,67,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.2024153410457,300.2024153410457,300.2024153410457,300.2024153410457,300.2024153410457,300.69067612697836,1.4625,0.4751339480280876,space,0.08150755485985428,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,35,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15in,images/pointed_maps_images/15in.jpeg,,,,,,,,,,,,,0,68,68,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.8004801539937,300.8004801539937,300.8004801539937,300.8004801539937,300.8004801539937,301.34047256200574,1.2875,0.5263187079690397,space,0.09101733891293406,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,54,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14in,images/pointed_maps_images/14in.jpeg,,,,,,,,,,,,,0,69,69,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.47415933106095,301.47415933106095,301.47415933106095,301.47415933106095,301.47415933106095,302.02362581004854,1.4291666666666667,0.5416106990305707,space,0.27046798600349575,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,46,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6in,images/pointed_maps_images/6in.jpeg,,,,,,,,,,,,,0,70,70,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.3315431950614,302.3315431950614,302.3315431950614,302.3315431950614,302.3315431950614,302.7739847350167,1.5979166666666667,0.424245817004703,space,0.32450874894857407,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,33,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cn,images/pointed_maps_images/13cn.jpeg,,,,,,,,,,,,,0,71,71,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.13291438203305,303.13291438203305,303.13291438203305,303.13291438203305,303.13291438203305,303.50756523699965,1.7479166666666668,0.35990116698667407,space,0.25806288700550795,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,60,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cn,images/pointed_maps_images/20cn.jpeg,,,,,,,,,,,,,0,72,72,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7999322609976,303.7999322609976,303.7999322609976,303.7999322609976,303.7999322609976,304.27395112998784,1.8458333333333332,0.4583616480231285,space,0.06226606201380491,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,55,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cs,images/pointed_maps_images/15cs.jpeg,,,,,,,,,,,,,0,73,73,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.3680233180057,304.3680233180057,304.3680233180057,304.3680233180057,304.3680233180057,304.840676472988,1.5479166666666666,0.4594439639477059,space,0.26857429393567145,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,48,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cn,images/pointed_maps_images/8cn.jpeg,,,,,,,,,,,,,0,74,74,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1486069560051,305.1486069560051,305.1486069560051,305.1486069560051,305.1486069560051,305.590583074023,1.19375,0.4237941959872842,space,0.11116242303978652,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,59,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cs,images/pointed_maps_images/19cs.jpeg,,,,,,,,,,,,,0,75,75,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.7360092550516,305.7360092550516,305.7360092550516,305.7360092550516,305.7360092550516,306.20764554000925,1.0791666666666666,0.45583334390539676,space,0.027592264930717647,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,40,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cs,images/pointed_maps_images/20cs.jpeg,,,,,,,,,,,,,0,76,76,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.26941014896147,306.26941014896147,306.26941014896147,306.26941014896147,306.26941014896147,306.7407308310503,1.3354166666666667,0.45631184708327055,space,0.03580571594648063,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
,,,,,,39,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19in,images/pointed_maps_images/19in.jpeg,,,,,,,,,,,,,0,77,77,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8151930470485,306.8151930470485,306.8151930470485,306.8151930470485,306.8151930470485,307.27386024501175,1.4770833333333333,0.439362998935394,space,0.3797324119368568,,,,,,,,,,,,,,,,,,,2023-03-22_21h43.46.037,BZ,2022.2.4,None,
